id,hand_player,bot_card_high,bot_card_suit_high,bot_card_medium,bot_card_suit_medium,bot_card_low,bot_card_suit_low,human_card_high,human_card_suit_high,human_card_medium,human_card_suit_medium,human_card_low,human_card_suit_low,bot_play_1,human_play_1,bot_play_2,human_play_2,bot_play_3,human_play_3,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,bot_points_envido,human_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,bot_points_flor,human_flor_points,who_won_flor,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,bot_old_points,human_old_points,bot_new_points,human_new_points,bot_hand_balance,human_hand_balance,bot_hand_quality,human_hand_quality
2380,2,16,ESPADAS,4,COPAS,2,OURO,16,BASTOS,8,COPAS,1,OURO,16,8,2,16,-15,1,1,2,2,2,0,0,7,24,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,23,21,23,23,0,2,0,0
2382,2,16,COPAS,7,ESPADAS,3,ESPADAS,24,COPAS,7,COPAS,1,OURO,3,1,7,24,16,7,1,2,1,0,0,0,22,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,0,4,2,4,2,0,0,0
2383,1,24,COPAS,12,ESPADAS,7,BASTOS,42,COPAS,16,ESPADAS,6,COPAS,7,16,12,6,24,42,2,1,2,1,0,0,24,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,1,3,2,3,0,2,4,2,4,3,8,1,4,0,0
2384,2,8,BASTOS,3,ESPADAS,1,BASTOS,12,BASTOS,6,OURO,3,ESPADAS,1,12,8,6,-46,1,2,1,1,0,0,0,26,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,3,8,4,8,1,0,0,0
2385,2,42,ESPADAS,7,COPAS,4,OURO,40,BASTOS,24,OURO,12,COPAS,4,12,42,24,7,40,2,1,2,2,0,0,7,30,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,7,8,7,11,0,3,0,0
2386,1,7,OURO,6,COPAS,2,COPAS,16,COPAS,4,OURO,1,ESPADAS,2,4,-15,1,-15,1,2,2,2,1,0,0,25,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,7,11,8,12,1,1,0,0
2387,2,12,OURO,2,OURO,1,ESPADAS,42,BASTOS,8,ESPADAS,4,COPAS,12,8,1,1,-15,1,1,2,2,2,0,0,25,27,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,8,12,8,15,0,3,0,0
2388,1,24,COPAS,16,ESPADAS,2,OURO,7,OURO,3,OURO,3,ESPADAS,2,3,16,3,-46,1,2,1,1,2,0,0,5,26,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,8,15,9,16,1,1,0,0
2389,2,24,ESPADAS,7,COPAS,6,OURO,24,BASTOS,6,COPAS,1,ESPADAS,6,1,7,24,-46,6,1,2,1,0,0,0,3,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,9,16,10,16,1,0,0,0
2390,1,2,OURO,2,BASTOS,1,OURO,3,COPAS,3,BASTOS,1,OURO,-10,1,-10,1,-10,0,2,2,2,0,0,0,5,30,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,10,16,10,17,0,1,0,0
2391,2,52,ESPADAS,6,ESPADAS,1,ESPADAS,24,ESPADAS,8,OURO,1,COPAS,1,8,52,24,6,1,2,1,1,0,0,0,25,4,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,10,17,15,17,5,0,0,0
2392,1,8,ESPADAS,1,OURO,1,OURO,12,ESPADAS,8,COPAS,1,BASTOS,-10,1,-10,1,-10,0,2,2,2,1,0,0,24,4,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,15,17,16,18,1,1,0,0
2393,2,24,BASTOS,8,OURO,6,OURO,40,BASTOS,16,OURO,8,COPAS,24,16,6,8,-10,40,1,2,2,2,0,0,23,29,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,16,18,16,22,0,4,0,0
2394,1,24,BASTOS,4,ESPADAS,2,BASTOS,16,BASTOS,3,ESPADAS,2,COPAS,2,3,24,16,4,1,2,1,1,1,0,0,30,6,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,16,22,19,22,3,0,0,0
2395,2,24,BASTOS,4,ESPADAS,2,OURO,50,COPAS,3,BASTOS,1,ESPADAS,2,50,4,3,-46,1,2,1,1,0,0,0,7,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,19,22,20,22,1,0,0,0
2396,1,8,ESPADAS,3,ESPADAS,1,BASTOS,8,BASTOS,6,COPAS,1,COPAS,1,6,-10,8,-10,0,2,2,2,1,0,0,24,24,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,20,22,22,23,2,1,0,0
2398,2,16,COPAS,3,ESPADAS,1,ESPADAS,8,BASTOS,6,ESPADAS,1,BASTOS,16,8,1,6,-15,1,1,2,2,2,0,0,6,20,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,2,1,2,3,0,2,0,0
2399,1,50,BASTOS,16,ESPADAS,1,COPAS,8,OURO,2,BASTOS,1,BASTOS,1,2,16,8,-46,1,2,1,1,0,0,0,4,24,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,2,3,3,3,1,0,0,0
2400,2,24,BASTOS,6,BASTOS,3,BASTOS,8,ESPADAS,8,ESPADAS,7,COPAS,24,8,3,8,-15,1,1,2,2,0,0,0,29,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,3,3,3,4,0,1,0,0
2401,1,24,BASTOS,7,OURO,2,OURO,50,BASTOS,6,BASTOS,1,BASTOS,2,6,-10,50,-10,0,2,2,2,1,0,0,23,25,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,0,2,2,3,4,3,8,0,4,0,0
2402,2,12,OURO,4,BASTOS,3,COPAS,8,COPAS,3,ESPADAS,2,COPAS,12,8,-46,1,-46,1,1,1,1,2,0,0,7,31,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,3,8,4,9,1,1,0,0
2403,1,50,BASTOS,3,BASTOS,2,BASTOS,42,COPAS,16,ESPADAS,8,COPAS,2,8,-15,1,-15,1,2,2,2,1,0,0,26,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,4,9,5,10,1,1,0,0
2404,2,6,BASTOS,1,ESPADAS,1,COPAS,50,BASTOS,16,BASTOS,6,OURO,-10,6,-10,1,-10,0,2,2,2,1,0,0,24,2,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,5,10,6,11,1,1,0,0
2405,1,16,ESPADAS,12,OURO,2,BASTOS,16,COPAS,16,OURO,3,COPAS,2,3,16,16,-15,NULL,2,0,2,2,0,0,5,6,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,6,11,6,14,0,3,0,0
2406,2,8,OURO,6,COPAS,1,COPAS,24,ESPADAS,16,BASTOS,1,BASTOS,1,16,-10,24,-10,0,2,2,2,2,0,0,4,27,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,6,14,6,16,0,2,0,0
2407,1,24,COPAS,6,BASTOS,4,BASTOS,42,BASTOS,8,ESPADAS,2,ESPADAS,4,8,-10,42,-10,0,2,2,2,1,0,2,27,32,0,2,5,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,6,16,6,23,0,7,0,0
2408,2,16,ESPADAS,12,BASTOS,1,COPAS,24,COPAS,16,OURO,8,BASTOS,12,8,1,16,-10,24,1,2,2,0,0,0,4,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,6,23,6,24,0,1,0,0
2410,1,16,OURO,6,ESPADAS,1,BASTOS,3,COPAS,3,COPAS,1,BASTOS,1,3,6,3,-46,1,2,1,1,2,0,0,4,30,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,4,0,5,1,1,1,0,0
2411,2,8,ESPADAS,6,BASTOS,3,OURO,16,OURO,7,OURO,2,OURO,3,16,8,7,6,2,2,1,1,0,0,0,6,27,0,0,0,2,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,1,2,5,1,7,4,2,3,0,0
2412,1,6,ESPADAS,6,COPAS,6,ESPADAS,42,OURO,24,ESPADAS,7,OURO,6,24,-15,1,-15,1,2,2,2,2,0,0,0,30,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,7,4,7,6,0,2,0,0
2413,1,24,BASTOS,4,ESPADAS,3,BASTOS,40,COPAS,4,OURO,2,BASTOS,3,4,-15,1,-15,1,2,2,2,2,0,0,7,32,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,7,8,7,10,0,2,0,0
2414,2,52,ESPADAS,2,ESPADAS,1,BASTOS,40,BASTOS,8,OURO,2,COPAS,1,8,2,2,-15,NULL,2,0,2,1,0,0,25,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,2,2,7,10,8,12,1,2,0,0
2415,1,52,ESPADAS,24,OURO,1,OURO,24,BASTOS,3,OURO,3,COPAS,1,3,52,24,24,1,2,1,1,2,0,0,4,29,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,8,12,10,13,2,1,0,0
2416,2,16,COPAS,8,COPAS,6,ESPADAS,52,OURO,24,ESPADAS,3,BASTOS,6,3,8,24,-10,52,1,2,2,1,0,0,22,24,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,10,13,11,15,1,2,0,0
2417,1,7,COPAS,6,ESPADAS,1,ESPADAS,16,ESPADAS,7,OURO,2,COPAS,1,2,-10,16,-10,0,2,2,2,1,0,0,24,5,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,2,2,11,15,12,17,1,2,0,0
2418,2,8,BASTOS,6,BASTOS,4,COPAS,52,ESPADAS,12,ESPADAS,7,BASTOS,4,12,8,7,6,52,2,1,2,1,0,0,27,1,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,2,3,0,0,0,2,3,12,17,13,20,1,3,0,0
2419,1,24,OURO,3,COPAS,1,COPAS,24,COPAS,7,BASTOS,2,COPAS,1,2,-15,1,-15,1,2,2,2,0,1,0,30,25,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,13,20,14,21,1,1,0,0
2421,1,24,ESPADAS,16,BASTOS,1,ESPADAS,7,BASTOS,6,BASTOS,2,ESPADAS,1,2,-46,6,-46,1,2,1,1,1,0,0,26,25,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,2,4,5,4,3,0,0,0
2422,2,50,BASTOS,6,BASTOS,4,COPAS,8,BASTOS,8,BASTOS,3,OURO,4,8,6,8,-15,NULL,2,2,2,0,0,0,28,6,0,0,0,1,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,2,2,5,4,8,6,3,2,0,0
2423,1,4,COPAS,3,OURO,1,BASTOS,7,BASTOS,2,ESPADAS,1,BASTOS,1,2,-46,7,-46,1,2,1,1,1,1,2,7,29,0,2,16,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,8,6,9,22,1,16,0,0
2424,1,52,ESPADAS,8,COPAS,6,BASTOS,24,OURO,16,BASTOS,2,BASTOS,6,16,8,2,52,1,2,1,1,0,0,0,1,30,0,0,0,2,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,0,0,2,3,2,3,0,0
2425,2,24,COPAS,24,ESPADAS,2,ESPADAS,8,OURO,8,COPAS,6,OURO,24,6,-46,8,-46,NULL,1,1,1,0,0,0,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,2,3,3,3,1,0,0,0
2426,1,6,BASTOS,4,ESPADAS,1,ESPADAS,40,BASTOS,7,OURO,3,ESPADAS,6,7,-15,1,-15,1,2,2,2,2,0,0,27,26,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,3,3,5,4,2,1,0,0
2427,2,40,OURO,7,COPAS,6,ESPADAS,8,COPAS,3,ESPADAS,1,COPAS,-46,1,-46,1,-46,1,1,1,1,0,0,0,20,26,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,5,4,6,4,1,0,0,0
2428,2,24,BASTOS,16,COPAS,1,COPAS,16,ESPADAS,8,BASTOS,6,OURO,16,6,-46,1,-46,1,1,1,1,0,0,0,4,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,7,4,8,4,1,0,0,0
2429,1,7,COPAS,2,ESPADAS,1,COPAS,24,OURO,12,ESPADAS,4,COPAS,7,12,1,4,-15,NULL,2,2,2,0,0,0,5,28,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,8,4,8,5,0,1,0,0
2430,2,42,ESPADAS,8,COPAS,1,COPAS,6,ESPADAS,6,OURO,2,ESPADAS,-46,6,-46,1,-46,1,1,1,1,0,0,0,27,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,8,5,9,5,1,0,0,0
2431,2,24,ESPADAS,8,BASTOS,1,ESPADAS,7,COPAS,7,BASTOS,2,OURO,8,2,-46,1,-46,1,1,1,1,2,0,0,4,5,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,9,7,10,8,1,1,0,0
2432,1,40,OURO,16,COPAS,8,OURO,24,COPAS,6,ESPADAS,6,ESPADAS,8,6,16,24,40,6,1,2,1,0,0,0,22,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,1,3,0,0,0,1,3,10,8,13,8,3,0,0,0
2433,1,52,ESPADAS,42,COPAS,4,OURO,12,ESPADAS,8,COPAS,2,OURO,4,8,52,2,42,1,2,1,1,1,0,0,28,25,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,14,11,18,11,4,0,0,0
2434,2,42,ESPADAS,16,COPAS,4,ESPADAS,6,OURO,6,COPAS,1,BASTOS,-46,6,-46,1,-46,1,1,1,1,0,0,0,7,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,18,11,19,11,1,0,0,0
2435,1,12,COPAS,8,BASTOS,2,OURO,24,ESPADAS,16,OURO,1,BASTOS,12,1,8,16,-15,1,1,2,2,2,0,0,5,25,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,19,11,19,13,0,2,0,0
2436,2,8,COPAS,7,BASTOS,1,COPAS,12,BASTOS,6,OURO,6,OURO,7,6,8,12,-15,1,1,2,2,0,0,0,24,21,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,19,13,19,14,0,1,0,0
2437,1,24,COPAS,8,BASTOS,7,COPAS,16,ESPADAS,12,BASTOS,2,BASTOS,7,12,8,2,24,1,2,1,2,2,0,0,3,27,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,3,0,0,1,2,2,19,14,19,17,0,3,0,0
2438,2,4,COPAS,1,ESPADAS,1,OURO,6,BASTOS,3,BASTOS,2,BASTOS,-46,2,-46,1,-46,1,1,1,1,2,0,0,7,25,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,19,17,20,18,1,1,0,0
2439,2,16,BASTOS,7,OURO,7,OURO,52,COPAS,8,ESPADAS,2,BASTOS,16,8,-46,1,-46,1,1,1,1,0,1,0,2,5,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,20,19,22,19,2,0,0,0
2440,1,8,OURO,7,COPAS,1,ESPADAS,8,OURO,7,BASTOS,3,BASTOS,8,7,-46,1,-46,1,1,1,1,2,0,0,20,26,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,22,19,23,20,1,1,0,0
2441,2,8,COPAS,6,BASTOS,4,OURO,7,ESPADAS,3,COPAS,2,BASTOS,4,2,-46,7,-46,NULL,1,1,1,0,0,0,7,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,23,20,24,20,1,0,0,0
2443,1,6,OURO,4,COPAS,3,ESPADAS,16,BASTOS,16,COPAS,2,OURO,6,16,3,2,4,1,2,1,2,1,0,0,7,5,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,0,3,2,4,2,1,0,0
2444,2,24,OURO,16,OURO,3,COPAS,52,COPAS,24,ESPADAS,1,OURO,3,1,16,24,-10,52,1,2,2,2,0,0,29,4,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,2,4,4,6,2,2,0,0
2445,1,24,BASTOS,8,COPAS,1,OURO,24,ESPADAS,7,OURO,1,ESPADAS,1,7,8,1,24,24,2,1,0,0,0,0,4,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,4,6,4,8,0,2,0,0
2446,2,12,OURO,8,OURO,3,ESPADAS,7,COPAS,6,ESPADAS,6,COPAS,8,6,-46,6,-46,NULL,1,1,1,2,0,0,27,20,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,8,7,8,3,0,0,0
2447,1,24,OURO,6,BASTOS,2,ESPADAS,52,OURO,42,ESPADAS,2,ESPADAS,2,42,6,2,24,1,2,1,2,0,0,0,23,33,0,0,0,2,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,7,8,7,12,0,4,0,0
2448,2,52,ESPADAS,24,ESPADAS,8,OURO,40,COPAS,12,OURO,7,COPAS,8,7,-46,12,-46,NULL,1,1,1,0,0,0,21,28,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,1,2,1,0,1,4,12,12,16,12,4,0,0,0
2449,1,12,OURO,7,OURO,2,OURO,24,ESPADAS,3,OURO,1,ESPADAS,2,3,7,1,12,24,2,1,2,2,0,0,26,29,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,16,12,16,16,0,4,0,0
2450,2,50,BASTOS,16,OURO,6,ESPADAS,52,ESPADAS,3,ESPADAS,3,OURO,6,3,-46,3,-46,NULL,1,1,1,0,0,2,2,27,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,16,16,17,17,1,1,0,0
2451,1,12,OURO,6,COPAS,3,BASTOS,16,BASTOS,3,BASTOS,2,ESPADAS,12,2,-46,3,-46,NULL,1,1,1,0,2,0,6,28,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,17,17,18,18,1,1,0,0
2452,2,16,OURO,7,COPAS,4,OURO,24,OURO,24,COPAS,7,COPAS,4,24,16,7,7,24,2,1,2,0,0,0,22,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,18,18,18,19,0,1,0,0
2453,1,8,BASTOS,6,OURO,1,BASTOS,16,OURO,7,ESPADAS,3,BASTOS,8,7,-46,3,-46,NULL,1,1,1,0,0,2,24,26,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,18,19,19,20,1,1,0,0
2454,2,24,ESPADAS,8,COPAS,4,BASTOS,24,ESPADAS,4,BASTOS,3,ESPADAS,4,3,-46,4,-46,NULL,1,1,1,0,0,0,23,30,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,20,20,20,1,0,0,0
2455,1,52,ESPADAS,16,COPAS,8,OURO,24,ESPADAS,24,ESPADAS,7,ESPADAS,8,7,16,24,52,24,1,2,1,0,0,0,23,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,20,20,22,20,2,0,0,0
2456,1,6,COPAS,3,OURO,1,OURO,42,COPAS,24,ESPADAS,1,COPAS,1,24,-15,1,-15,1,2,2,2,2,0,0,26,7,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,0,0,2,1,2,1,0,0
2457,1,24,COPAS,7,COPAS,6,OURO,40,COPAS,24,OURO,12,COPAS,6,12,-15,1,-15,1,2,2,2,0,0,0,23,30,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,2,3,5,4,3,1,0,0
2458,2,8,ESPADAS,7,COPAS,4,ESPADAS,16,BASTOS,7,ESPADAS,3,ESPADAS,-15,1,-15,1,-15,1,2,2,2,0,0,0,7,28,0,0,0,2,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,5,4,5,8,0,4,0,0
2459,1,24,BASTOS,2,OURO,1,COPAS,8,COPAS,7,COPAS,2,OURO,1,2,24,8,2,7,2,1,2,1,0,0,5,20,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,5,8,6,9,1,1,0,0
2460,2,40,OURO,7,OURO,6,ESPADAS,12,COPAS,6,COPAS,1,COPAS,6,12,7,6,40,1,2,1,1,1,0,0,27,25,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,2,0,0,0,1,3,6,9,11,9,5,0,0,0
2461,1,40,OURO,7,COPAS,4,COPAS,6,ESPADAS,3,BASTOS,2,BASTOS,4,6,7,3,40,2,2,1,1,0,0,0,7,25,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,2,0,0,0,1,3,11,9,14,9,3,0,0,0
2462,2,4,BASTOS,2,BASTOS,2,OURO,24,OURO,7,OURO,6,COPAS,2,24,-10,7,-10,0,2,2,2,1,0,0,32,23,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,14,9,15,10,1,1,0,0
2463,1,52,ESPADAS,8,OURO,3,COPAS,16,BASTOS,8,OURO,6,COPAS,3,6,52,16,8,1,2,1,2,0,0,0,6,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,15,10,15,11,0,1,0,0
2464,2,52,ESPADAS,8,OURO,2,OURO,24,ESPADAS,8,BASTOS,7,BASTOS,2,24,8,7,52,1,2,1,1,0,0,0,21,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,15,14,17,14,2,0,0,0
2465,1,7,COPAS,7,BASTOS,2,COPAS,50,ESPADAS,1,BASTOS,1,BASTOS,7,1,7,50,-15,1,1,2,2,0,0,0,5,25,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,17,14,17,15,0,1,0,0
2466,2,16,ESPADAS,7,COPAS,4,OURO,16,COPAS,2,COPAS,1,BASTOS,4,16,7,2,16,1,2,1,1,1,0,0,27,5,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,17,15,19,15,2,0,0,0
2467,1,24,BASTOS,16,BASTOS,1,BASTOS,16,OURO,2,ESPADAS,1,COPAS,1,2,24,16,16,1,2,1,1,0,0,0,27,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,15,20,15,1,0,0,0
2468,2,8,ESPADAS,7,ESPADAS,2,ESPADAS,52,OURO,3,ESPADAS,1,OURO,2,52,7,3,8,1,2,1,1,2,0,0,25,27,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,20,15,21,17,1,2,0,0
2469,1,6,COPAS,3,OURO,1,ESPADAS,50,OURO,24,BASTOS,16,BASTOS,6,1,-15,1,-15,1,2,2,2,1,0,0,30,23,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,21,17,22,18,1,1,0,0
2470,2,16,BASTOS,12,BASTOS,2,ESPADAS,52,COPAS,8,ESPADAS,1,OURO,2,1,12,52,16,8,1,2,1,0,0,0,27,21,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,22,18,24,18,2,0,0,0
2472,2,16,BASTOS,12,OURO,2,COPAS,16,OURO,8,COPAS,3,BASTOS,2,16,16,8,12,1,2,1,1,0,0,0,26,22,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
2473,1,42,ESPADAS,16,BASTOS,8,ESPADAS,50,COPAS,24,BASTOS,24,BASTOS,8,24,42,24,16,50,2,1,2,0,0,0,7,24,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,0,2,2,1,1,1,3,0,2,0,0
2474,2,24,BASTOS,6,BASTOS,6,OURO,8,COPAS,6,OURO,2,OURO,24,8,-46,2,-46,NULL,1,1,1,0,0,0,23,25,0,0,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,1,3,2,6,1,3,0,0
2475,1,8,OURO,1,BASTOS,1,COPAS,6,ESPADAS,6,ESPADAS,4,COPAS,8,1,-46,1,-46,1,1,1,1,2,0,0,4,27,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,2,6,3,7,1,1,0,0
2476,2,12,OURO,3,COPAS,1,ESPADAS,16,OURO,7,COPAS,2,BASTOS,1,16,12,7,3,1,2,1,2,1,0,0,27,5,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,3,7,4,8,1,1,0,0
2477,1,16,ESPADAS,2,ESPADAS,1,OURO,12,BASTOS,8,COPAS,1,BASTOS,1,1,-46,1,-46,1,1,1,1,1,0,2,26,4,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,8,5,10,1,2,0,0
2478,2,16,OURO,7,OURO,6,COPAS,16,OURO,7,BASTOS,3,ESPADAS,6,16,16,7,7,1,2,1,2,0,0,0,22,6,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,5,10,8,11,3,1,0,0
2479,1,24,COPAS,8,COPAS,3,OURO,24,COPAS,16,ESPADAS,3,OURO,3,16,8,3,24,24,2,1,0,0,0,0,29,28,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,8,11,11,13,3,2,0,0
